Human Timestamp,Unix Time,Microseconds,Latitude,Longitude,Height,Velocity North,Velocity East,Velocity Down,Latitude Standard Deviation,Longitude Standard Deviation,Height Standard Deviation,Tilt,Heading,Tilt Standard Deviation,Heading Standard Deviation,Fix Type,Doppler Velocity Valid,Time Valid,External GNSS,Tilt Valid,Heading Valid,Floating Heading
Thu Nov 12 00:13:12 IST 2020,1605120192,599918,35.58348289999999,-80.8538219,225.076,-4.9300003,0.45700002,0.001,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:12 IST 2020,1605120192,599918,35.58348289999999,-80.8538219,225.076,-4.9300003,0.45700002,0.001,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:12 IST 2020,1605120192,599918,35.58348289999999,-80.8538219,225.076,-4.9300003,0.45700002,0.001,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:12 IST 2020,1605120192,599918,35.58348289999999,-80.8538219,225.076,-4.9300003,0.45700002,0.001,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:12 IST 2020,1605120192,799918,35.5834738,-80.85382140000002,225.079,-5.0680003,0.172,-0.010000001,6.097479,6.097479,9.249479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:12 IST 2020,1605120192,799918,35.5834738,-80.85382140000002,225.079,-5.0680003,0.172,-0.010000001,6.097479,6.097479,9.249479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:12 IST 2020,1605120192,799918,35.5834738,-80.85382140000002,225.079,-5.0680003,0.172,-0.010000001,6.097479,6.097479,9.249479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:12 IST 2020,1605120192,799918,35.5834738,-80.85382140000002,225.079,-5.0680003,0.172,-0.010000001,6.097479,6.097479,9.249479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:12 IST 2020,1605120192,999918,35.5834645,-80.8538216,225.047,-5.2050004,-0.193,0.033,6.097479,6.097479,9.249479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:12 IST 2020,1605120192,999918,35.5834645,-80.8538216,225.047,-5.2050004,-0.193,0.033,6.097479,6.097479,9.249479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:12 IST 2020,1605120192,999918,35.5834645,-80.8538216,225.047,-5.2050004,-0.193,0.033,6.097479,6.097479,9.249479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:12 IST 2020,1605120192,999918,35.5834645,-80.8538216,225.047,-5.2050004,-0.193,0.033,6.097479,6.097479,9.249479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,199918,35.5834549,-80.8538224,225.035,-5.393,-0.425,0.035,6.097479,6.097479,9.249479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,199918,35.5834549,-80.8538224,225.035,-5.393,-0.425,0.035,6.097479,6.097479,9.249479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,299918,35.58345,-80.8538229,225.028,-5.4150004,-0.40500003,0.035,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,299918,35.58345,-80.8538229,225.028,-5.4150004,-0.40500003,0.035,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,299918,35.58345,-80.8538229,225.028,-5.4150004,-0.40500003,0.035,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,299918,35.58345,-80.8538229,225.028,-5.4150004,-0.40500003,0.035,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,499918,35.58344009999999,-80.8538239,225.02,-5.5620003,-0.523,0.025,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,499918,35.58344009999999,-80.8538239,225.02,-5.5620003,-0.523,0.025,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,499918,35.58344009999999,-80.8538239,225.02,-5.5620003,-0.523,0.025,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,499918,35.58344009999999,-80.8538239,225.02,-5.5620003,-0.523,0.025,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,699918,35.58343,-80.85382539999999,224.996,-5.603,-0.72200006,0.052,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,699918,35.58343,-80.85382539999999,224.996,-5.603,-0.72200006,0.052,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,699918,35.58343,-80.85382539999999,224.996,-5.603,-0.72200006,0.052,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,699918,35.58343,-80.85382539999999,224.996,-5.603,-0.72200006,0.052,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,899918,35.5834196,-80.85382709999999,224.995,-5.8110003,-0.79300004,0.032,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,899918,35.5834196,-80.85382709999999,224.995,-5.8110003,-0.79300004,0.032,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,899918,35.5834196,-80.85382709999999,224.995,-5.8110003,-0.79300004,0.032,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:13 IST 2020,1605120193,899918,35.5834196,-80.85382709999999,224.995,-5.8110003,-0.79300004,0.032,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,99918,35.5834091,-80.8538289,224.987,-5.893,-0.80200005,0.022000002,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,99918,35.5834091,-80.8538289,224.987,-5.893,-0.80200005,0.022000002,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,99918,35.5834091,-80.8538289,224.987,-5.893,-0.80200005,0.022000002,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,99918,35.5834091,-80.8538289,224.987,-5.893,-0.80200005,0.022000002,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,299918,35.583398300000006,-80.8538307,224.982,-6.0540004,-0.82500005,0.011000001,6.097479,6.097479,9.249479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,299918,35.583398300000006,-80.8538307,224.982,-6.0540004,-0.82500005,0.011000001,6.097479,6.097479,9.249479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,299918,35.583398300000006,-80.8538307,224.982,-6.0540004,-0.82500005,0.011000001,6.097479,6.097479,9.249479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,299918,35.583398300000006,-80.8538307,224.982,-6.0540004,-0.82500005,0.011000001,6.097479,6.097479,9.249479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,499918,35.583387300000005,-80.85383219999999,224.96800000000002,-6.144,-0.657,0.009000001,6.097479,6.097479,9.249479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,499918,35.583387300000005,-80.85383219999999,224.96800000000002,-6.144,-0.657,0.009000001,6.097479,6.097479,9.249479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,599918,35.5833817,-80.85383279999999,224.96200000000002,-6.208,-0.62,0.0,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,599918,35.5833817,-80.85383279999999,224.96200000000002,-6.208,-0.62,0.0,6.097479,6.097479,9.2334795,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,699918,35.583376200000004,-80.85383339999998,224.95000000000002,-6.2190003,-0.52500004,0.006,6.081479,6.081479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,699918,35.583376200000004,-80.85383339999998,224.95000000000002,-6.2190003,-0.52500004,0.006,6.081479,6.081479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,699918,35.583376200000004,-80.85383339999998,224.95000000000002,-6.2190003,-0.52500004,0.006,6.081479,6.081479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,699918,35.583376200000004,-80.85383339999998,224.95000000000002,-6.2190003,-0.52500004,0.006,6.081479,6.081479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,899918,35.5833649,-80.85383449999999,224.925,-6.293,-0.504,0.022000002,6.081479,6.081479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,899918,35.5833649,-80.85383449999999,224.925,-6.293,-0.504,0.022000002,6.081479,6.081479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,899918,35.5833649,-80.85383449999999,224.925,-6.293,-0.504,0.022000002,6.081479,6.081479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:14 IST 2020,1605120194,899918,35.5833649,-80.85383449999999,224.925,-6.293,-0.504,0.022000002,6.081479,6.081479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,99919,35.5833534,-80.8538356,224.922,-6.4100003,-0.544,0.009000001,6.081479,6.081479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,99919,35.5833534,-80.8538356,224.922,-6.4100003,-0.544,0.009000001,6.081479,6.081479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,99919,35.5833534,-80.8538356,224.922,-6.4100003,-0.544,0.009000001,6.081479,6.081479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,99919,35.5833534,-80.8538356,224.922,-6.4100003,-0.544,0.009000001,6.081479,6.081479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,299919,35.5833417,-80.8538368,224.913,-6.5140004,-0.504,0.019000001,6.081479,6.081479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,299919,35.5833417,-80.8538368,224.913,-6.5140004,-0.504,0.019000001,6.081479,6.081479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,299919,35.5833417,-80.8538368,224.913,-6.5140004,-0.504,0.019000001,6.081479,6.081479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,299919,35.5833417,-80.8538368,224.913,-6.5140004,-0.504,0.019000001,6.081479,6.081479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,499919,35.58333,-80.85383780000001,224.91,-6.5490003,-0.47900003,0.006,6.097479,6.097479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,499919,35.58333,-80.85383780000001,224.91,-6.5490003,-0.47900003,0.006,6.097479,6.097479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,499919,35.58333,-80.85383780000001,224.91,-6.5490003,-0.47900003,0.006,6.097479,6.097479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,499919,35.58333,-80.85383780000001,224.91,-6.5490003,-0.47900003,0.006,6.097479,6.097479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,699919,35.5833181,-80.85383879999999,224.915,-6.5790005,-0.455,-0.015000001,6.097479,6.097479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,699919,35.5833181,-80.85383879999999,224.915,-6.5790005,-0.455,-0.015000001,6.097479,6.097479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,699919,35.5833181,-80.85383879999999,224.915,-6.5790005,-0.455,-0.015000001,6.097479,6.097479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,899919,35.5833063,-80.8538398,224.915,-6.558,-0.41200003,-0.019000001,6.097479,6.097479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,899919,35.5833063,-80.8538398,224.915,-6.558,-0.41200003,-0.019000001,6.097479,6.097479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,899919,35.5833063,-80.8538398,224.915,-6.558,-0.41200003,-0.019000001,6.097479,6.097479,9.217479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,999919,35.5833005,-80.85383999999999,224.912,-6.5190005,-0.28300002,-0.017,6.081479,6.081479,9.201479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,999919,35.5833005,-80.85383999999999,224.912,-6.5190005,-0.28300002,-0.017,6.081479,6.081479,9.201479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,999919,35.5833005,-80.85383999999999,224.912,-6.5190005,-0.28300002,-0.017,6.081479,6.081479,9.201479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:15 IST 2020,1605120195,999919,35.5833005,-80.85383999999999,224.912,-6.5190005,-0.28300002,-0.017,6.081479,6.081479,9.201479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,199919,35.5832887,-80.85384069999998,224.891,-6.5220003,-0.287,0.013,6.081479,6.081479,9.201479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,199919,35.5832887,-80.85384069999998,224.891,-6.5220003,-0.287,0.013,6.081479,6.081479,9.201479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,199919,35.5832887,-80.85384069999998,224.891,-6.5220003,-0.287,0.013,6.081479,6.081479,9.201479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,199919,35.5832887,-80.85384069999998,224.891,-6.5220003,-0.287,0.013,6.081479,6.081479,9.201479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,399919,35.58327719999999,-80.85384119999999,224.895,-6.4090004,-0.23500001,-0.008,6.081479,6.081479,9.201479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,399919,35.58327719999999,-80.85384119999999,224.895,-6.4090004,-0.23500001,-0.008,6.081479,6.081479,9.201479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,499919,35.583271499999995,-80.8538414,224.88400000000001,-6.3220005,-0.216,0.006,6.081479,6.081479,9.185479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,499919,35.583271499999995,-80.8538414,224.88400000000001,-6.3220005,-0.216,0.006,6.081479,6.081479,9.185479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,499919,35.583271499999995,-80.8538414,224.88400000000001,-6.3220005,-0.216,0.006,6.081479,6.081479,9.185479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,499919,35.583271499999995,-80.8538414,224.88400000000001,-6.3220005,-0.216,0.006,6.081479,6.081479,9.185479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,699919,35.58326050000001,-80.8538418,224.88400000000001,-6.051,-0.14,-0.001,6.065479,6.065479,9.185479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,699919,35.58326050000001,-80.8538418,224.88400000000001,-6.051,-0.14,-0.001,6.065479,6.065479,9.185479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,699919,35.58326050000001,-80.8538418,224.88400000000001,-6.051,-0.14,-0.001,6.065479,6.065479,9.185479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,699919,35.58326050000001,-80.8538418,224.88400000000001,-6.051,-0.14,-0.001,6.065479,6.065479,9.185479,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,899919,35.5832499,-80.853842,224.84900000000002,-5.839,-0.116000004,0.041,5.36,5.36,8.4800005,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,899919,35.5832499,-80.853842,224.84900000000002,-5.839,-0.116000004,0.041,5.36,5.36,8.4800005,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,999919,35.583244799999996,-80.85384219999999,224.857,-5.709,-0.12100001,0.018000001,5.36,5.36,8.4800005,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,999919,35.583244799999996,-80.85384219999999,224.857,-5.709,-0.12100001,0.018000001,5.36,5.36,8.4800005,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:16 IST 2020,1605120196,999919,35.583244799999996,-80.85384219999999,224.857,-5.709,-0.12100001,0.018000001,5.36,5.36,8.4800005,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,199919,35.5832349,-80.85384239999999,224.83,-5.4350004,-0.086,0.043,5.36,5.36,8.4800005,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,199919,35.5832349,-80.85384239999999,224.83,-5.4350004,-0.086,0.043,5.36,5.36,8.4800005,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,299919,35.583230099999994,-80.85384239999999,224.83100000000002,-5.327,-0.053000003,0.027,5.3440003,5.3440003,8.464001,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,299919,35.583230099999994,-80.85384239999999,224.83100000000002,-5.327,-0.053000003,0.027,5.3440003,5.3440003,8.464001,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,299919,35.583230099999994,-80.85384239999999,224.83100000000002,-5.327,-0.053000003,0.027,5.3440003,5.3440003,8.464001,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,399919,35.5832255,-80.8538425,224.827,-5.1980004,-0.038000003,0.022000002,5.3440003,5.3440003,8.448,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,399919,35.5832255,-80.8538425,224.827,-5.1980004,-0.038000003,0.022000002,5.3440003,5.3440003,8.448,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,499919,35.5832209,-80.8538425,224.82,-5.0820003,-0.044000003,0.023000002,5.3440003,5.3440003,8.432,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,499919,35.5832209,-80.8538425,224.82,-5.0820003,-0.044000003,0.023000002,5.3440003,5.3440003,8.432,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,599919,35.5832165,-80.8538425,224.816,-4.9430003,-0.030000001,0.021000002,5.328,5.328,8.416,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,599919,35.5832165,-80.8538425,224.816,-4.9430003,-0.030000001,0.021000002,5.328,5.328,8.416,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,599919,35.5832165,-80.8538425,224.816,-4.9430003,-0.030000001,0.021000002,5.328,5.328,8.416,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,599919,35.5832165,-80.8538425,224.816,-4.9430003,-0.030000001,0.021000002,5.328,5.328,8.416,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,799919,35.58320799999999,-80.8538425,224.803,-4.6590004,0.017,0.026,5.328,5.328,8.416,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,799919,35.58320799999999,-80.8538425,224.803,-4.6590004,0.017,0.026,5.328,5.328,8.416,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,899919,35.5832038,-80.85384259999998,224.80700000000002,-4.623,-0.047000002,0.010000001,5.328,5.328,8.416,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,899919,35.5832038,-80.85384259999998,224.80700000000002,-4.623,-0.047000002,0.010000001,5.328,5.328,8.416,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,899919,35.5832038,-80.85384259999998,224.80700000000002,-4.623,-0.047000002,0.010000001,5.328,5.328,8.416,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:17 IST 2020,1605120197,899919,35.5832038,-80.85384259999998,224.80700000000002,-4.623,-0.047000002,0.010000001,5.328,5.328,8.416,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:18 IST 2020,1605120198,99919,35.5831959,-80.85384259999998,224.80700000000002,-4.3360004,0.021000002,0.0,5.3120003,5.3120003,8.400001,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:18 IST 2020,1605120198,99919,35.5831959,-80.85384259999998,224.80700000000002,-4.3360004,0.021000002,0.0,5.3120003,5.3120003,8.400001,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:18 IST 2020,1605120198,199919,35.5831921,-80.8538425,224.808,-4.203,0.034,-0.007,5.3120003,5.3120003,8.400001,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:18 IST 2020,1605120198,199919,35.5831921,-80.8538425,224.808,-4.203,0.034,-0.007,5.3120003,5.3120003,8.400001,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:18 IST 2020,1605120198,299919,35.5831885,-80.8538425,224.792,-4.077,0.020000001,0.010000001,5.3120003,5.3120003,8.384001,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:18 IST 2020,1605120198,299919,35.5831885,-80.8538425,224.792,-4.077,0.020000001,0.010000001,5.3120003,5.3120003,8.384001,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:18 IST 2020,1605120198,399919,35.583184900000006,-80.85384239999999,224.788,-3.9960003,0.059000004,0.008,5.2960005,5.2960005,8.368,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:18 IST 2020,1605120198,399919,35.583184900000006,-80.85384239999999,224.788,-3.9960003,0.059000004,0.008,5.2960005,5.2960005,8.368,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:18 IST 2020,1605120198,399919,35.583184900000006,-80.85384239999999,224.788,-3.9960003,0.059000004,0.008,5.2960005,5.2960005,8.368,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:18 IST 2020,1605120198,599919,35.583178,-80.8538423,224.782,-3.8170002,0.055000003,0.014,5.2960005,5.2960005,8.368,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:18 IST 2020,1605120198,599919,35.583178,-80.8538423,224.782,-3.8170002,0.055000003,0.014,5.2960005,5.2960005,8.368,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:18 IST 2020,1605120198,699919,35.5831746,-80.8538423,224.781,-3.7050002,0.046000004,0.007,5.28,5.28,8.352,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:18 IST 2020,1605120198,699919,35.5831746,-80.8538423,224.781,-3.7050002,0.046000004,0.007,5.28,5.28,8.352,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
Thu Nov 12 00:13:18 IST 2020,1605120198,699919,35.5831746,-80.8538423,224.781,-3.7050002,0.046000004,0.007,5.28,5.28,8.352,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0
