Human Timestamp,Unix Time,Microseconds,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Magnetometer X,Magnetometer Y,Magnetometer Z,IMU Temperature,Pressure,Pressure Temperature
Thu Nov 12 00:16:25 IST 2020,1605120385,650008,0.41485488,-0.3804317,-9.4052925,1.2833448855031875,1.1373924704039544,1.5316489754619047,1279.0289,-438.969,529.21124,39.199173,98200.83,41.05
Thu Nov 12 00:16:25 IST 2020,1605120385,700015,0.55120474,0.02895406,-9.9849205,0.5883636510805427,1.1004731729922936,1.6582856914793325,1280.3599,-437.97632,528.00336,39.186646,98200.45,41.05
Thu Nov 12 00:16:25 IST 2020,1605120385,750008,0.93366605,-0.16069147,-9.814854,-0.31959574518603634,0.2829114062818241,1.2956718591352447,1277.3096,-440.46225,526.2238,39.193897,98201.23,41.053333
Thu Nov 12 00:16:25 IST 2020,1605120385,800010,0.14197092,-0.187018,-9.2140665,-0.5717763090081944,0.032277325353803864,0.9968289986688706,1275.3794,-441.28653,526.10785,39.18741,98200.516,41.055
Thu Nov 12 00:16:25 IST 2020,1605120385,850234,0.8967912,-0.22575754,-9.744845,-0.7891860114221193,0.010690182830487371,1.0127843205700204,1273.8491,-440.65677,525.1793,39.194077,98201.72,41.05
Thu Nov 12 00:16:25 IST 2020,1605120385,900010,0.57647276,0.6786041,-9.735981,-0.806853054620265,-0.40469569029440705,0.9606346120011205,1273.9032,-440.26733,523.6893,39.19,98200.32,41.05
Thu Nov 12 00:16:25 IST 2020,1605120385,950008,0.32293952,-0.14394815,-9.743811,-0.14204334605525318,-0.1731522584582271,1.1365405181414814,1274.3295,-438.08972,522.80566,39.19271,98201.64,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,100,0.7464329,0.6566779,-10.573198,0.46052034420073684,-0.9287978101328479,0.8188464873478536,1274.8369,-437.81683,520.7657,39.199837,98202.39,41.055
Thu Nov 12 00:16:26 IST 2020,1605120386,50008,0.35161668,-0.15208916,-9.793689,0.5061335617339344,-1.275467856006384,0.6205992601053534,1275.2339,-435.15427,521.11255,39.196346,98198.45,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,100019,0.37329382,0.08939252,-9.858787,1.0381677320374927,-0.861384905498693,0.7991116423239818,1274.7208,-431.80527,523.55237,39.200645,98201.23,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,150008,0.47159293,-0.052423205,-9.781612,0.9474515121020974,-0.7876400360489823,1.0946036878745387,1276.1995,-431.7134,525.3733,39.18723,98198.97,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,200010,0.40880132,-0.42315906,-9.533736,0.8759095304416974,-0.5873233753244544,1.3838441371687735,1278.1135,-434.73184,524.5558,39.197414,98197.734,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,250192,0.15045346,-0.008026067,-9.734305,0.5657836907579021,-0.1538366162946649,1.6305489003878368,1281.6428,-434.5004,524.19574,39.200016,98199.734,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,300010,0.2953313,-0.18207052,-9.586963,0.3530387798741237,-0.05101075555205248,1.2616978151846845,1282.6155,-431.09695,525.3638,39.19953,98199.836,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,350008,0.44401065,-0.085188,-9.573971,0.0023001558788795684,-0.2172181725259491,1.3344391021723478,1280.2993,-431.4068,528.5706,39.182358,98200.02,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,400040,0.3513561,0.20731588,-9.596228,-0.42312152956384586,-0.5684634016422705,1.3087598676228234,1280.0283,-430.80347,530.56976,39.19741,98198.945,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,450008,0.24082962,-0.055719994,-10.031805,-0.4426229718455801,-0.4607033553249978,1.3506855419141217,1281.3766,-431.2191,530.9264,39.18653,98200.34,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,500285,0.23301093,0.33029598,-9.8966875,-0.38948941247223534,-0.6257377631999355,1.3982632736345966,1282.5161,-431.91772,531.8265,39.202263,98198.87,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,550008,0.26565105,-0.63068557,-9.50978,-0.9531059221519879,-0.40467990496832523,1.5141935922370386,1283.1849,-432.08258,531.66595,39.19665,98198.58,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,600010,0.2096613,0.46445665,-9.95022,-0.4831468636462196,-0.21921966459848286,1.505496484693889,1281.4922,-433.1507,532.9021,39.191475,98198.766,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,650138,0.32161126,0.236115,-9.95718,-0.48094989535418964,-0.4231261589142833,2.026662078535169,1280.5322,-434.06848,533.8768,39.19805,98199.03,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,700010,0.15050253,0.24707738,-9.960966,0.14553438854928055,-0.42381145456100794,1.7270942314338933,1281.3821,-434.75928,534.3509,39.18394,98198.086,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,750008,0.014262068,-0.034363165,-9.444643,-0.009662979890458901,-0.18992748765099385,1.7088532246724941,1283.0974,-434.80487,534.56323,39.19536,98199.45,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,800010,0.19416042,0.2090977,-9.940588,0.05704773208645442,-0.05549301976300411,1.6863633849014024,1282.6549,-433.58133,534.045,39.20215,98201.54,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,850008,0.14984818,0.14706397,-9.8665695,0.6865671243841059,0.23047593018715004,1.721705363960735,1282.0117,-435.32193,533.62976,39.197414,98197.7,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,900256,0.36664402,0.4312683,-10.211985,0.9521381602375878,-0.18848601417215805,1.9170911213959536,1281.0278,-437.98975,534.6675,39.189514,98198.53,41.05
Thu Nov 12 00:16:26 IST 2020,1605120386,950008,0.4178852,-0.42000034,-9.5524645,0.8876501702790047,-0.35297002263647886,1.9561581338466294,1282.8234,-437.23294,534.6499,39.196,98199.65,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,18,-0.01857137,0.061636254,-9.757922,0.36813528137813517,-0.29617533008602576,2.038722219443651,1283.833,-435.7265,534.6778,39.197994,98198.375,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,50098,0.18937317,-0.1269716,-9.765881,0.36082132508740855,-0.008673848140272868,2.189241526694927,1281.8367,-434.65472,534.9554,39.177223,98199.01,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,100009,-0.0032326877,0.20482512,-10.011559,0.3108475440333456,0.11824341908310988,1.9581774413292483,1281.1539,-435.28818,534.64746,39.195236,98198.695,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,150042,0.32121703,0.12679553,-9.793865,0.4503188495473966,0.1433537557930155,1.860912360126654,1280.4858,-435.62973,535.8734,39.203888,98198.08,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,200009,-0.0897866,0.40695208,-9.886936,0.8742003135473971,0.3342578846043304,1.9327474327934384,1281.4796,-435.2611,536.15765,39.186577,98198.92,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,250007,0.49846897,-0.05005003,-9.95819,1.2311384863641766,0.2817399719209238,1.9052671532507721,1281.1295,-435.74792,536.18774,39.190475,98199.85,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,300199,-0.045356873,0.2953487,-9.796379,0.6353249202829285,-0.09064057559033735,1.775592672654486,1281.6887,-435.2801,535.6216,39.201515,98200.43,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,350007,0.054833315,-0.10037908,-9.76749,1.2818973407450893,0.6273449826026303,2.031483584961272,1282.4988,-436.07367,534.4023,39.192772,98199.016,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,400009,0.48260072,-0.19370258,-9.9267025,0.8668706857670749,0.34144138428190973,1.857855622800101,1280.319,-433.6997,535.3829,39.19006,98197.64,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,450060,0.25819284,-0.43088448,-9.463754,0.15335993549521496,0.07157391753795674,1.9964515447082765,1279.4805,-434.92844,536.85645,39.19136,98197.89,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,500009,0.5218537,0.108413175,-9.760896,-0.22783737119253103,-0.3666139326315056,2.1334766748893306,1281.322,-436.20837,536.3938,39.202885,98197.91,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,550303,0.30226344,-0.15875459,-9.515952,-0.21392361180704575,-0.9521380084556063,1.6936980973781068,1282.8721,-435.72656,535.6023,39.192978,98197.03,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,600009,0.28891394,0.038362004,-9.535973,-0.2704495553864066,-1.4038758677485683,1.7062973678850755,1282.2583,-434.97702,534.49207,39.18794,98200.51,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,650007,0.43726337,-0.4012166,-9.281722,-0.5412060518850145,-1.9516902794375517,1.4232185081320998,1281.4175,-436.82925,534.9487,39.196236,98199.39,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,700160,-0.12635554,0.03859157,-9.68782,-0.4913799357262576,-1.8923077041015715,1.530284303665736,1282.3723,-437.85196,534.7772,39.197357,98199.09,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,750007,0.46507564,-0.2604587,-10.026434,-0.8052776335427062,-2.041109598231543,1.6402720541263038,1284.2882,-439.20474,533.9015,39.191704,98198.42,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,800009,-0.11087946,0.015084368,-9.991125,-0.8964495029867321,-2.282145000875533,1.8008807650375411,1285.4163,-438.12192,533.6223,39.191643,98198.91,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,850017,-0.36609107,-0.029723812,-9.6895275,-0.38971393596845183,-1.4211008459254328,2.082450152983944,1286.8597,-438.69327,532.1317,39.19396,98197.25,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,900009,-0.14134079,0.11197244,-10.034878,-0.7427591665767916,-0.9265937839786756,2.277989513784497,1286.5237,-439.8389,532.7151,39.195705,98197.34,41.05
Thu Nov 12 00:16:27 IST 2020,1605120387,950261,-0.4634672,-0.01871941,-9.492858,-0.38887291200865093,-0.2907015216214391,2.163052001123412,1283.8923,-437.1337,534.8362,39.194878,98199.31,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,16,-0.060689278,0.034064353,-9.456537,-1.0988274009662837,0.17744087731983504,2.3567834867416537,1283.8967,-439.1589,535.0431,39.193413,98198.08,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,50007,0.084267035,0.020980649,-9.552701,-1.1882083948099322,0.28936085035110404,2.5223534952840065,1284.4482,-438.19498,535.6063,39.196823,98199.75,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,100120,-0.12826262,0.50325096,-9.683712,-0.6182316509205592,0.30618193667504834,2.636092689200708,1283.4585,-438.93936,534.7045,39.201168,98198.69,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,150007,0.40458634,0.18709178,-9.922845,-0.34663745069299695,0.264951955096211,2.8732608387366367,1281.5726,-440.13486,534.3098,39.191715,98198.664,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,200015,0.10752668,0.23735176,-9.888091,-0.49850780730759675,-0.057351016201537604,2.669582776303078,1281.3419,-442.03293,534.2522,39.190117,98199.26,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,250007,0.23606382,0.20723164,-10.065443,-1.1404251502864309,-0.20032848074634158,2.95741909048594,1281.8938,-444.70404,534.4301,39.19344,98200.34,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,300009,0.1944381,0.5240246,-10.284315,-0.782357036507959,-0.2367509767596223,2.8759264338967205,1282.5138,-451.3709,533.79626,39.196877,98198.61,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,350234,-0.0010244134,0.2857779,-10.062705,-0.4472278853840027,-0.07630822047246877,3.276909536922272,1284.5448,-449.75323,532.64844,39.189976,98199.83,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,400009,0.14776827,0.5026176,-10.0566845,-0.12484370598293477,0.41305345127229315,3.534229173021443,1284.0105,-447.64474,532.1325,39.192467,98198.82,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,450007,0.033048008,0.61489236,-9.795285,0.5577995031821203,0.7107260347153765,3.5982423130507284,1282.6761,-448.56363,533.9652,39.18865,98199.53,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,500079,-0.08026237,0.4972988,-9.649339,0.8796342602690778,1.2481026272057372,3.6952279636252783,1282.4329,-447.60855,535.1851,39.18974,98199.375,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,550007,0.4694683,0.21742405,-9.723359,0.632878650086193,1.2658969395954174,3.6475617430095566,1282.8054,-446.5918,534.77966,39.19706,98199.87,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,600019,0.27375588,0.14679351,-9.726682,0.050940599074265215,0.7508377625451012,3.780054663221353,1285.3857,-448.43692,533.48926,39.193523,98200.06,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,650007,0.47741038,0.0130919395,-9.786735,-0.4158885869057747,0.5327367311506849,3.9643088819112484,1284.2949,-449.4911,533.5491,39.192566,98198.695,41.045
Thu Nov 12 00:16:28 IST 2020,1605120388,700009,0.44771197,0.40089023,-10.019325,-0.7732577067136864,-0.31778652293863846,3.9519392575423735,1283.4062,-450.5315,533.15247,39.187233,98199.81,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,750194,0.31312913,0.28116098,-9.689706,-1.421006741096868,-0.6778851950391119,4.053331442605453,1283.302,-451.36246,534.87616,39.18663,98197.125,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,800009,0.37093568,0.59170634,-9.851091,-1.532250639236792,-0.8001308583301293,4.00852449095828,1284.7456,-452.80505,535.3501,39.201534,98197.7,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,850007,0.47173992,0.73492515,-9.419224,-1.5266898027785307,-1.1560845732145375,4.3119436540595535,1284.2825,-451.48413,535.79663,39.195,98197.53,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,900039,0.35117066,0.74263966,-9.97363,-0.37708184260797173,-1.1068926401202164,4.212211660310732,1284.5803,-452.3009,534.4027,39.198395,98199.445,41.05
Thu Nov 12 00:16:28 IST 2020,1605120388,950007,0.49570763,0.6693976,-9.809425,0.3943119434267136,-1.2112340249759161,4.403210463133043,1284.3213,-452.9181,534.77515,39.194824,98197.19,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,323,0.22206314,0.6527496,-9.766177,0.4794851612866804,-1.2727702348481922,4.6083768996777374,1286.763,-455.9173,534.5005,39.190147,98199.07,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,50007,0.39417318,0.32230365,-9.354001,0.29929342527862274,-1.1037276063498231,4.736327592309494,1287.497,-457.30725,534.349,39.18682,98197.24,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,100009,0.38647184,0.36228004,-9.970713,-0.36807657969676844,-1.2554668612778541,4.695007679906586,1288.1064,-457.0403,534.5253,39.18753,98197.19,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,150140,0.3419539,0.5516362,-9.684368,-0.04639434452852703,-1.3163975369347132,4.703601575702277,1289.395,-457.87897,533.7167,39.18951,98199.16,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,200009,0.12482214,0.60023123,-9.847228,-0.29136074871283146,-1.223015797730225,4.714062389871105,1289.3977,-460.11948,532.62616,39.18988,98197.82,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,250007,-0.046557188,0.21888997,-9.375319,-0.3227662051622701,-0.5538244848671545,4.494560752296387,1288.4159,-459.96475,535.10046,39.192947,98198.21,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,300009,-0.09001551,0.7147998,-9.789916,-0.4256891494548352,0.0312073738487279,4.507505326811395,1288.9595,-460.84357,534.5724,39.197998,98199.83,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,350007,0.3261984,0.3624953,-9.8681,-0.6414022708244242,0.16540877813244517,4.454894049236584,1289.8905,-461.67706,534.49884,39.20065,98197.51,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,400251,0.1768575,0.46484223,-9.758536,-0.7411624201308242,0.08902919166952364,4.45142947372559,1290.8269,-460.88425,534.0933,39.197987,98197.66,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,450007,0.38974574,0.4252951,-9.870562,-0.377420582045309,-0.021411976630227206,4.519395320118553,1289.1882,-463.52283,533.5648,39.19947,98198.06,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,500009,0.2771863,0.49244767,-9.555667,-0.4348381499025719,-0.1924239787108766,4.282902600400549,1288.0027,-464.45444,534.10455,39.185585,98196.875,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,550096,0.12098919,0.8001582,-9.8547945,-0.19033991724037644,-0.4389425244113187,4.3944514285414185,1288.4198,-464.20465,535.23126,39.185246,98199.34,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,600009,0.20565818,0.48919177,-9.850473,0.5038370624074993,-0.4977894611343884,3.906159686957391,1290.357,-464.50446,534.4669,39.191467,98197.375,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,650037,0.17596695,0.59868866,-10.175473,1.0691461309090762,-0.6087306680575946,4.029869591024477,1288.9153,-464.16858,535.04803,39.19912,98199.67,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,700009,0.230166,0.6502169,-9.899471,1.6525806621385932,-0.814009878614586,4.036466339506857,1287.6294,-465.38403,534.3149,39.19026,98198.64,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,750007,0.22175485,0.094565466,-9.953499,1.9941819487380719,-0.8393199793849668,3.662863188134164,1287.4572,-465.3839,535.4706,39.197643,98197.516,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,800198,0.06485998,-0.015996868,-9.573921,1.5134972165056604,-0.7790211721173248,3.6673258819558687,1288.3383,-463.74164,536.01685,39.194645,98197.73,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,850007,-0.07639758,-0.05741215,-9.669409,1.114228946307727,-0.38838064509696996,3.406210178497986,1289.0797,-463.85986,536.19916,39.19629,98197.28,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,900009,0.1667799,0.016045516,-9.751847,0.36821253840674706,-0.035056052636796224,3.377400137014909,1289.5826,-463.93848,534.54224,39.20211,98198.66,41.05
Thu Nov 12 00:16:29 IST 2020,1605120389,950056,-0.0012021117,0.17223483,-9.628788,0.0293373059994738,0.1734908271408351,3.2395307954524415,1288.646,-464.46866,534.8911,39.181904,98198.1,41.05
Thu Nov 12 00:16:30 IST 2020,1605120390,16,0.3363173,0.09059102,-9.72248,-0.0445127649646093,0.2213374785871315,3.176842104994212,1288.4911,-464.85245,535.8552,39.178288,98196.555,41.05
Thu Nov 12 00:16:30 IST 2020,1605120390,50291,0.09357747,0.22752403,-9.679257,-0.28553738634472164,0.018701716064680563,2.8960062793646686,1290.0208,-467.51904,534.5557,39.19297,98199.766,41.045
Thu Nov 12 00:16:30 IST 2020,1605120390,100009,0.3961218,0.35756543,-9.8557415,0.24090282108310074,-0.07591809809118795,3.0107309936876128,1290.4989,-467.40192,535.2975,39.190468,98197.84,41.05
Thu Nov 12 00:16:30 IST 2020,1605120390,150007,0.3117023,0.5118536,-9.716933,0.8308506965961325,-0.38833807025114353,3.059224426102814,1290.5837,-467.5677,534.4366,39.19159,98198.5,41.05
Thu Nov 12 00:16:30 IST 2020,1605120390,200160,0.3429417,0.4128117,-9.828456,1.6572396100624496,-0.7480774554285267,3.306008874862194,1291.6777,-472.00018,533.24634,39.19552,98198.55,41.05
Thu Nov 12 00:16:30 IST 2020,1605120390,250007,0.29534867,0.0025474795,-9.77329,1.4693394363936017,-1.2460805876474503,3.2251974158061976,1289.3877,-471.27835,534.0596,39.18623,98198.18,41.05
Thu Nov 12 00:16:30 IST 2020,1605120390,300009,0.10857489,0.14530033,-9.607214,1.2569493917827008,-1.2462319142830613,3.09673643215245,1289.8516,-467.0935,535.3258,39.193233,98199.25,41.05
Thu Nov 12 00:16:30 IST 2020,1605120390,350018,0.2914135,-0.24242863,-9.415909,0.2917482670844912,-1.550148618719875,3.088733271828974,1292.1619,-465.5636,535.75964,39.19748,98198.91,41.05
Thu Nov 12 00:16:30 IST 2020,1605120390,400009,0.042148944,-0.12267843,-9.54299,-0.12883579977082568,-1.446126507262378,3.1018062539003783,1292.9229,-464.3964,534.5247,39.187233,98197.52,41.05
Thu Nov 12 00:16:30 IST 2020,1605120390,450251,0.19755721,-0.008842423,-9.809825,-0.31647958521370423,-1.4610615506835094,3.0610500597769676,1293.6155,-468.3418,533.0669,39.195282,98195.33,41.045
Thu Nov 12 00:16:30 IST 2020,1605120390,500009,-0.052942988,-0.059083298,-9.490553,-0.2868212532084594,-1.3472983752137218,2.647473605741728,1292.2212,-470.3542,533.78094,39.179707,98196.79,41.04
Thu Nov 12 00:16:30 IST 2020,1605120390,550007,-0.10098086,0.23283541,-9.272774,-0.42523164061693053,-1.0463211565227093,2.480998521243358,1293.3416,-468.8568,534.8286,39.190765,98200.31,41.046665
Thu Nov 12 00:16:30 IST 2020,1605120390,600119,0.16886608,-0.30403307,-9.576739,-0.9718256492832141,-0.8747857366502579,2.5203950523759913,1294.5507,-467.98248,534.5954,39.18289,98197.37,41.05
Thu Nov 12 00:16:30 IST 2020,1605120390,650007,0.11924245,0.240119,-9.967704,-0.8435849012847043,-1.013394408244884,2.6492524905655626,1295.4688,-469.08148,533.7453,39.19912,98198.14,41.05
Thu Nov 12 00:16:30 IST 2020,1605120390,700013,0.22405337,-0.037630387,-9.704401,-0.7433909590750178,-1.067031276669068,2.731121262905077,1295.2408,-468.30377,533.45233,39.185352,98199.94,41.045
Thu Nov 12 00:16:30 IST 2020,1605120390,750007,-0.02968272,-0.08951484,-9.660686,-0.41358939344916684,-0.8406598348271509,2.755651659636206,1293.5892,-470.2524,533.85596,39.185764,98198.17,41.05
Thu Nov 12 00:16:30 IST 2020,1605120390,800009,0.2101467,-0.18167089,-9.586923,-1.0370494023973893,-0.8126265376346861,2.823949908568776,1294.4824,-470.6112,534.66534,39.191353,98197.96,41.045
Thu Nov 12 00:16:30 IST 2020,1605120390,850222,0.00437158,0.050338782,-9.6190405,-1.4611790299372336,-0.8688566012137515,2.6758419616584774,1295.3448,-470.19348,534.3096,39.185886,98199.47,41.05
Thu Nov 12 00:16:30 IST 2020,1605120390,900009,0.09110607,0.32423145,-9.840288,-1.4555958815276837,-0.7779955053769612,2.830172666248602,1295.8523,-471.54095,532.89453,39.18252,98196.17,41.05
Thu Nov 12 00:16:30 IST 2020,1605120390,950007,-0.027940638,0.0991058,-9.610518,-0.6600905031944777,-0.8142410425724955,2.7146389539639655,1296.5472,-472.1836,532.5631,39.19453,98200.03,41.05
Thu Nov 12 00:16:31 IST 2020,1605120391,86,0.02156425,0.16781081,-10.009599,-0.9032392422586603,-0.6930901068234496,2.707048640630321,1295.6799,-473.5423,533.5868,39.195225,98198.19,41.045
Thu Nov 12 00:16:31 IST 2020,1605120391,50007,0.11189625,0.053628806,-9.642698,-0.9183434466982356,-0.7230788112842984,2.5571727371988606,1295.6937,-475.55118,534.11084,39.194996,98198.984,41.05
Thu Nov 12 00:16:31 IST 2020,1605120391,100018,-0.045621015,-0.038208045,-9.533013,-1.5013516223415622,-0.7111187705926523,2.541324269812726,1298.1082,-476.3239,532.66907,39.18115,98196.71,41.045
Thu Nov 12 00:16:31 IST 2020,1605120391,150007,0.16859545,-0.007973381,-9.899711,-1.4484187187478341,-0.6351651318018456,2.6503580705192156,1298.625,-477.29218,532.2691,39.186066,98198.79,41.046665
Thu Nov 12 00:16:31 IST 2020,1605120391,200009,0.0840699,0.22023071,-9.71265,-1.3556315095651004,-1.0436182988861535,2.7687291951670567,1298.6306,-476.37314,532.78076,39.187943,98197.7,41.04
Thu Nov 12 00:16:31 IST 2020,1605120391,250176,0.0135115255,0.16937992,-9.6832905,-1.0434955831540658,-1.0698045611450655,2.68426616519879,1296.1227,-477.1164,534.1974,39.188473,98199.36,41.045
Thu Nov 12 00:16:31 IST 2020,1605120391,300009,-0.08709778,0.40951097,-9.351497,-0.993342566552533,-1.15604677950113,2.564719944449743,1296.1522,-479.12823,534.21826,39.186413,98200.31,41.05
Thu Nov 12 00:16:31 IST 2020,1605120391,350007,-0.06801569,-0.04171179,-9.673732,-1.0320781630464817,-1.1738471631700726,2.588413718898536,1299.7959,-479.09088,532.946,39.182415,98200.234,41.045
Thu Nov 12 00:16:31 IST 2020,1605120391,400042,0.10323627,0.5552708,-10.067708,-0.7040580245926562,-1.4676573884739998,2.5411876660293258,1300.791,-479.99936,532.70276,39.183117,98198.2,41.045
Thu Nov 12 00:16:31 IST 2020,1605120391,450007,-0.25659198,0.13366087,-9.807513,-0.11329868466073145,-1.5205839172245026,2.6751604605612918,1299.222,-481.15817,531.26666,39.18977,98198.95,41.05
Thu Nov 12 00:16:31 IST 2020,1605120391,500308,-0.07780014,-0.0815822,-9.897483,0.15176726819000183,-1.184428340450275,2.4302483943263846,1299.5076,-483.1281,532.2426,39.195854,98199.875,41.045
Thu Nov 12 00:16:31 IST 2020,1605120391,550007,-0.22722839,0.09609911,-9.652968,0.44445972354988267,-1.2118730271182663,2.0339641578858387,1300.8236,-482.08618,531.97296,39.191235,98199.17,41.045
Thu Nov 12 00:16:31 IST 2020,1605120391,600009,-0.26481256,-0.13080466,-9.506831,0.25955952074648597,-0.9094178313818537,1.9054410954016352,1302.0762,-480.43716,531.0032,39.182766,98200.05,41.05
Thu Nov 12 00:16:31 IST 2020,1605120391,650139,-0.21220185,-0.31342936,-9.523827,-0.24226823281642937,-0.692053891235368,1.5299626776468194,1301.4849,-481.935,529.79016,39.18831,98198.31,41.045
Thu Nov 12 00:16:31 IST 2020,1605120391,700009,-0.15224135,-0.49896413,-9.570852,-1.1163607242386788,-0.4715155068356326,1.3177140938427285,1299.8607,-482.3567,530.01227,39.178764,98196.46,41.045
Thu Nov 12 00:16:31 IST 2020,1605120391,750007,-0.25158826,0.15334737,-9.942972,-0.9094717898762968,-0.16624866372738442,1.2401091050380897,1300.6371,-483.8244,530.49567,39.18412,98200.695,41.046665
Thu Nov 12 00:16:31 IST 2020,1605120391,800009,-0.22291675,-0.6580338,-10.0350485,-0.6466760875555635,-0.2922911153415257,0.5152024971864004,1302.2866,-482.24585,531.18066,39.18086,98199.61,41.045
Thu Nov 12 00:16:31 IST 2020,1605120391,850007,-0.0860413,0.15721326,-9.972589,-0.04180589459191632,0.3266249964248596,0.7150012777898598,1302.5115,-482.53555,529.50256,39.181995,98201.44,41.05
Thu Nov 12 00:16:31 IST 2020,1605120391,900251,0.18031985,-0.42285895,-9.5854,-0.06100564646937371,-0.14254762271622476,0.6861190639745531,1302.0123,-483.2535,528.5522,39.17647,98198.375,41.04
Thu Nov 12 00:16:31 IST 2020,1605120391,950007,-0.29777038,0.56065243,-10.303127,0.5926842390220158,0.044365100069303165,0.3145306666250319,1300.2228,-483.32343,528.91956,39.190117,98199.69,41.045
Thu Nov 12 00:16:32 IST 2020,1605120392,16,0.33972344,-1.1205384,-9.293751,1.150173196269873,0.2632961085411753,-0.29982331514898186,1301.092,-483.69568,530.3177,39.18441,98200.3,41.04
Thu Nov 12 00:16:32 IST 2020,1605120392,50097,0.03270074,-0.27206123,-9.830382,-0.14236591122518089,-0.22269564273084083,0.044641950403661014,1302.5261,-482.1219,530.3073,39.194935,98198.516,41.045
Thu Nov 12 00:16:32 IST 2020,1605120392,100009,0.41956818,-0.46917102,-9.636296,0.3688373489338217,-0.31784199925289713,0.01766435618275353,1303.0808,-480.2575,529.62463,39.185123,98201.97,41.045
